label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.8716099858283997,0.703642725944519,-4.615328634827165e-07,0.8158511519432068,0.6784036159515381,-0.01806916482746601,0.7686355113983154,0.5971418023109436,-0.026192408055067062,0.7488473653793335,0.5126940011978149,-0.03561048582196236,0.749559760093689,0.4417153596878052,-0.04021429270505905,0.7818925380706787,0.4875528812408447,0.0008571580401621759,0.7748574018478394,0.40571436285972595,-0.026111938059329987,0.7879776358604431,0.46257227659225464,-0.04045528173446655,0.7948407530784607,0.5165558457374573,-0.04499644786119461,0.8180506825447083,0.47436314821243286,-0.0011308130342513323,0.8128824234008789,0.4010605216026306,-0.028341108933091164,0.8216837048530579,0.48609280586242676,-0.03566433861851692,0.8207948207855225,0.5317605137825012,-0.03330937400460243,0.8548251390457153,0.4739246666431427,-0.008221659809350967,0.8521403074264526,0.3958709239959717,-0.03539498522877693,0.8549709320068359,0.4793139696121216,-0.02782362699508667,0.8518968820571899,0.5257452726364136,-0.014766930602490902,0.8914552927017212,0.4862687587738037,-0.016996921971440315,0.8894640207290649,0.4180738031864166,-0.03365231305360794,0.8850932717323303,0.4738064706325531,-0.025278497487306595,0.8781521320343018,0.5140813589096069,-0.013668478466570377
A,0.8839902877807617,0.7684446573257446,-5.673911687154032e-07,0.8200138807296753,0.7536885738372803,-0.028786571696400642,0.7662327885627747,0.6642024517059326,-0.040416378527879715,0.7444784641265869,0.5665256381034851,-0.050794631242752075,0.7464250326156616,0.4856826364994049,-0.05504956841468811,0.7884702682495117,0.5510143637657166,-0.007476368453353643,0.7830295562744141,0.47951728105545044,-0.0447428934276104,0.7943447232246399,0.5697004795074463,-0.06246071681380272,0.8022361397743225,0.6180550456047058,-0.06900116056203842,0.8297103047370911,0.5399221777915955,-0.007451731711626053,0.8240275382995605,0.47646498680114746,-0.04514150321483612,0.8300620317459106,0.5899732708930969,-0.05130581930279732,0.8316261768341064,0.6206322312355042,-0.04656801372766495,0.8708968162536621,0.5411544442176819,-0.014784620143473148,0.8674637675285339,0.4765293002128601,-0.0536443293094635,0.8663058876991272,0.5883731245994568,-0.04125666618347168,0.8643889427185059,0.6213786602020264,-0.022890353575348854,0.913047730922699,0.5515033602714539,-0.02469225786626339,0.9062947034835815,0.51055908203125,-0.04832039400935173,0.9001792669296265,0.5912103652954102,-0.03806525096297264,0.8959426283836365,0.6218783259391785,-0.024120446294546127
A,0.8337309956550598,0.6556956768035889,-6.472857307926461e-07,0.7623330950737,0.6444218158721924,-0.02601289004087448,0.6981384754180908,0.5586804747581482,-0.03800106421113014,0.6741849184036255,0.45822638273239136,-0.04938407614827156,0.6758517622947693,0.37201446294784546,-0.054984379559755325,0.722563624382019,0.4282355308532715,-0.01098982896655798,0.7087277173995972,0.36102378368377686,-0.05148998647928238,0.7250191569328308,0.45647475123405457,-0.07097508758306503,0.7386512160301208,0.520082950592041,-0.07777897268533707,0.7677844762802124,0.40790802240371704,-0.014219729229807854,0.7532291412353516,0.34790483117103577,-0.05635553598403931,0.7664445042610168,0.4715328514575958,-0.06347692012786865,0.7734071612358093,0.5208104848861694,-0.05799969658255577,0.8152570724487305,0.4035452604293823,-0.02428312785923481,0.8007818460464478,0.3380172848701477,-0.06733474135398865,0.8060796856880188,0.46195706725120544,-0.053878553211688995,0.8078852891921997,0.512469470500946,-0.03329496458172798,0.8641599416732788,0.41114094853401184,-0.03638844192028046,0.8484848737716675,0.36980751156806946,-0.06409592181444168,0.8445539474487305,0.4607807695865631,-0.05246805027127266,0.841642439365387,0.502959668636322,-0.03614029660820961
A,0.7706307172775269,0.5441007018089294,-4.2256843357790785e-07,0.7269806861877441,0.548548698425293,-0.017453840002417564,0.6834623217582703,0.5018899440765381,-0.023972058668732643,0.6656063199043274,0.44078540802001953,-0.02982107363641262,0.6678404808044434,0.38724082708358765,-0.03183174505829811,0.6969947218894958,0.41214224696159363,-0.002748002065345645,0.6871185302734375,0.38188523054122925,-0.027104048058390617,0.6993393301963806,0.4403674304485321,-0.039027269929647446,0.7093855738639832,0.47516754269599915,-0.04327556863427162,0.7253326177597046,0.39288437366485596,-0.0036757627967745066,0.7140368819236755,0.3687772750854492,-0.027818698436021805,0.7255613803863525,0.4446524977684021,-0.030726831406354904,0.7324464917182922,0.46863752603530884,-0.026251282542943954,0.754988431930542,0.3859254717826843,-0.009659335017204285,0.7444971799850464,0.36612066626548767,-0.035298578441143036,0.7509679198265076,0.44074469804763794,-0.026874659582972527,0.7541978359222412,0.46224188804626465,-0.014162139035761356,0.7861955165863037,0.386982262134552,-0.017216531559824944,0.7745646834373474,0.37886643409729004,-0.03272320330142975,0.7749079465866089,0.4351486265659332,-0.025611750781536102,0.7757608294487,0.4532412886619568,-0.015905849635601044
A,0.8355863094329834,0.5380584001541138,-5.497733468473598e-07,0.778475284576416,0.5275341272354126,-0.020259687677025795,0.7299304008483887,0.45352092385292053,-0.029155850410461426,0.7130835056304932,0.37090104818344116,-0.037673816084861755,0.7139641046524048,0.3015511631965637,-0.04162749648094177,0.7513126134872437,0.3473682403564453,-0.006098561454564333,0.7417171001434326,0.2904651165008545,-0.03650756552815437,0.7513449192047119,0.3693937361240387,-0.051184363663196564,0.7610188126564026,0.4205293357372284,-0.05615445226430893,0.7877468466758728,0.3369825482368469,-0.008492900989949703,0.7776501178741455,0.28790614008903503,-0.03979617357254028,0.7836965322494507,0.39023953676223755,-0.044526394456624985,0.7888737916946411,0.43107300996780396,-0.039653800427913666,0.8246995806694031,0.3402721881866455,-0.01643497124314308,0.8155257105827332,0.2888495922088623,-0.049399618059396744,0.8153259754180908,0.38992124795913696,-0.03927913308143616,0.8164541125297546,0.43035343289375305,-0.023416543379426003,0.8635199666023254,0.3522428870201111,-0.02588317170739174,0.8507245182991028,0.319602906703949,-0.047058843076229095,0.845491349697113,0.3927147090435028,-0.038197144865989685,0.8435959815979004,0.42637768387794495,-0.025646081194281578
A,0.6587616205215454,0.620044469833374,-6.61018816572323e-07,0.5957895517349243,0.6278904676437378,-0.023289289325475693,0.5309562683105469,0.5607730746269226,-0.03210928291082382,0.5003682971000671,0.4737304151058197,-0.04062268137931824,0.4906274080276489,0.39454007148742676,-0.04379856213927269,0.5425847768783569,0.42782726883888245,-0.0026754229329526424,0.522879958152771,0.3807864189147949,-0.03519316017627716,0.5431179404258728,0.46806153655052185,-0.05177931860089302,0.5624966025352478,0.525506317615509,-0.057744916528463364,0.58022540807724,0.39899006485939026,-0.004162671975791454,0.5608404874801636,0.3636826276779175,-0.03904280439019203,0.5795561671257019,0.47345438599586487,-0.0454234853386879,0.5928690433502197,0.5256492495536804,-0.040562987327575684,0.6201201677322388,0.3879390358924866,-0.012148890644311905,0.6014494895935059,0.35157936811447144,-0.04926471412181854,0.6136103868484497,0.46330752968788147,-0.03949367627501488,0.6215828657150269,0.5176078081130981,-0.022268814966082573,0.6632349491119385,0.3870966136455536,-0.021966490894556046,0.6432697176933289,0.368217408657074,-0.04696076363325119,0.6454254984855652,0.45185622572898865,-0.039048999547958374,0.6464241147041321,0.49558788537979126,-0.025879209861159325
A,0.8518161773681641,0.570064127445221,-3.598496789436467e-07,0.8080829977989197,0.5510448217391968,-0.01635037362575531,0.7669065594673157,0.5057823061943054,-0.025493765249848366,0.7465758919715881,0.45031964778900146,-0.03429035097360611,0.7573009133338928,0.405087947845459,-0.039885956794023514,0.7859445214271545,0.429339200258255,-0.007884392514824867,0.7816751599311829,0.3938446640968323,-0.03278015926480293,0.7899196743965149,0.45107266306877136,-0.046677231788635254,0.7958946228027344,0.4880850315093994,-0.05258294939994812,0.8158270120620728,0.42112478613853455,-0.009829255752265453,0.8106635808944702,0.3818276524543762,-0.036584433168172836,0.8164881467819214,0.4571099281311035,-0.04259440302848816,0.8187721967697144,0.49540236592292786,-0.04006935656070709,0.8454447388648987,0.42183881998062134,-0.015592903830111027,0.8405441045761108,0.382082998752594,-0.0420166552066803,0.8418042063713074,0.4553048312664032,-0.034812215715646744,0.8402700424194336,0.4925362765789032,-0.022507626563310623,0.8741486668586731,0.4320339262485504,-0.022547481581568718,0.8690714240074158,0.40126851201057434,-0.038051359355449677,0.8657186627388,0.4525083899497986,-0.030164267867803574,0.8618780374526978,0.4820057153701782,-0.01974177174270153
A,0.7023717164993286,0.4125036299228668,-4.451802908533864e-07,0.6550605893135071,0.41846632957458496,-0.0188632570207119,0.6036038398742676,0.3870541453361511,-0.028255175799131393,0.5746540427207947,0.3343263864517212,-0.03716372698545456,0.5775671601295471,0.2776119112968445,-0.04267178848385811,0.6111788153648376,0.2827954888343811,-0.0039963023737072945,0.5970948934555054,0.25184181332588196,-0.029530582949519157,0.6138671636581421,0.3111947476863861,-0.045078031718730927,0.6283652186393738,0.3516463041305542,-0.05214111879467964,0.640272319316864,0.25678500533103943,-0.005037007387727499,0.6256952285766602,0.22889479994773865,-0.031849924474954605,0.6436224579811096,0.3072717487812042,-0.03878937289118767,0.6541765928268433,0.35137903690338135,-0.036713726818561554,0.6719954609870911,0.24301046133041382,-0.010766719467937946,0.6567331552505493,0.21039539575576782,-0.03941688314080238,0.6681263446807861,0.29090115427970886,-0.033600740134716034,0.6735032796859741,0.33944666385650635,-0.02158650942146778,0.7057937979698181,0.2397727519273758,-0.017836257815361023,0.6905515193939209,0.2211277186870575,-0.03801366314291954,0.6942060589790344,0.2843416929244995,-0.032327063381671906,0.6956422328948975,0.32494378089904785,-0.022391563281416893
A,0.20399601757526398,0.500357985496521,-2.663117584233987e-07,0.25547483563423157,0.5010346174240112,-0.025215379893779755,0.3088615834712982,0.44673794507980347,-0.03335229307413101,0.32322609424591064,0.3614543676376343,-0.03876318410038948,0.30857622623443604,0.3030845522880554,-0.03974616900086403,0.2833709418773651,0.3354407250881195,-0.014978533610701561,0.2852626442909241,0.29080522060394287,-0.039834339171648026,0.27518993616104126,0.36334025859832764,-0.047290876507759094,0.27321258187294006,0.3946218490600586,-0.04755687713623047,0.25006914138793945,0.3184308707714081,-0.010472862049937248,0.2506817877292633,0.27958330512046814,-0.03640063852071762,0.24361632764339447,0.37175771594047546,-0.0347345694899559,0.2447340488433838,0.39441385865211487,-0.02674732729792595,0.21766869723796844,0.31380146741867065,-0.010705288499593735,0.21677958965301514,0.2751159965991974,-0.03991266340017319,0.21397840976715088,0.3648143708705902,-0.02676779218018055,0.21500176191329956,0.393937885761261,-0.010166238062083721,0.18163363635540009,0.31616684794425964,-0.012769946828484535,0.18355229496955872,0.2896556854248047,-0.03215508535504341,0.18720218539237976,0.35327625274658203,-0.02367788553237915,0.1899373084306717,0.37925878167152405,-0.011686093173921108
A,0.2477080225944519,0.7831563949584961,-2.969820229736797e-07,0.3103586733341217,0.7881207466125488,-0.03042716160416603,0.3776276409626007,0.7386136054992676,-0.04095111042261124,0.40355566143989563,0.6488809585571289,-0.04753314331173897,0.3979701101779938,0.5744972825050354,-0.04816438630223274,0.36164411902427673,0.5960367321968079,-0.01987840235233307,0.3685723543167114,0.5501264333724976,-0.05145547538995743,0.3479258716106415,0.634529709815979,-0.06156356260180473,0.34101319313049316,0.6722596287727356,-0.062340132892131805,0.32079362869262695,0.5658656358718872,-0.014962738379836082,0.32879042625427246,0.5290886163711548,-0.049628667533397675,0.3101279139518738,0.6393426060676575,-0.05067140981554985,0.3075328469276428,0.666875422000885,-0.04212100803852081,0.2801332175731659,0.551665186882019,-0.015431328676640987,0.28432005643844604,0.5241935849189758,-0.05293715000152588,0.27332884073257446,0.6308056712150574,-0.040057118982076645,0.2731269896030426,0.6595035791397095,-0.021114742383360863,0.23640181124210358,0.5479558706283569,-0.017807509750127792,0.2437276840209961,0.533007025718689,-0.041987016797065735,0.2430582046508789,0.6123636364936829,-0.03256811201572418,0.24458080530166626,0.6372708678245544,-0.01807720959186554
A,0.1494138240814209,0.5157641768455505,-2.8835233933932614e-07,0.20522254705429077,0.5049339532852173,-0.021035993471741676,0.25774118304252625,0.4526866376399994,-0.028113391250371933,0.2732760012149811,0.3753795623779297,-0.03322296217083931,0.26496416330337524,0.3146539330482483,-0.03417535871267319,0.22438740730285645,0.35255107283592224,-0.01511808019131422,0.23674175143241882,0.30354684591293335,-0.03923611715435982,0.2257755547761917,0.37610170245170593,-0.0457926020026207,0.2179218977689743,0.4083750545978546,-0.04536137729883194,0.1890987753868103,0.33755695819854736,-0.01299398671835661,0.2010570913553238,0.29367196559906006,-0.03935575857758522,0.19282452762126923,0.384526789188385,-0.04000705108046532,0.1867642104625702,0.408652126789093,-0.0342334546148777,0.15485692024230957,0.33442938327789307,-0.014579716138541698,0.16556136310100555,0.29244232177734375,-0.044074270874261856,0.162309467792511,0.38299471139907837,-0.03206465765833855,0.1572275310754776,0.4125666916370392,-0.016344904899597168,0.11703772842884064,0.33877214789390564,-0.017234036698937416,0.13030409812927246,0.304770290851593,-0.03574403375387192,0.13584019243717194,0.3695628345012665,-0.025762982666492462,0.13381245732307434,0.3968420922756195,-0.013087448664009571
A,0.3752032518386841,0.498517781496048,-2.970437265048531e-07,0.42864134907722473,0.5011677145957947,-0.022684141993522644,0.484106183052063,0.44250020384788513,-0.02848082035779953,0.5040533542633057,0.36296603083610535,-0.03213146701455116,0.5001089572906494,0.29580050706863403,-0.03240438550710678,0.45829811692237854,0.33018726110458374,-0.013462540693581104,0.4725017845630646,0.27900588512420654,-0.03921700268983841,0.4584369659423828,0.3490945100784302,-0.04891495779156685,0.4492085576057434,0.3937305808067322,-0.049634408205747604,0.4238278567790985,0.31390655040740967,-0.00985720381140709,0.4377734065055847,0.2717033624649048,-0.037599850445985794,0.42469221353530884,0.36094188690185547,-0.04021156206727028,0.4178524315357208,0.40041571855545044,-0.03435897454619408,0.3883666396141052,0.3085426390171051,-0.010633010417222977,0.4003455638885498,0.2654959559440613,-0.04147586598992348,0.393632173538208,0.356052428483963,-0.032921675592660904,0.3891068696975708,0.3968120813369751,-0.01827092655003071,0.35002607107162476,0.3112489879131317,-0.0125884423032403,0.3640558123588562,0.2777477502822876,-0.033876027911901474,0.3666224777698517,0.3448379337787628,-0.02704155258834362,0.3655107617378235,0.3796343207359314,-0.015480121597647667
A,0.39797818660736084,0.7230511903762817,-3.471804745913687e-07,0.4574154317378998,0.7243783473968506,-0.026467373594641685,0.5203680992126465,0.6607212424278259,-0.033325619995594025,0.5474802851676941,0.5726500153541565,-0.03753839433193207,0.5448954701423645,0.4969407320022583,-0.037151552736759186,0.4955739676952362,0.523085355758667,-0.0143123185262084,0.5141801238059998,0.47688058018684387,-0.04278739169239998,0.49598774313926697,0.5608014464378357,-0.05215230584144592,0.48363757133483887,0.6040064692497253,-0.05221359431743622,0.45816946029663086,0.5018170475959778,-0.010537839494645596,0.47542211413383484,0.46699732542037964,-0.04263860732316971,0.458121657371521,0.5716084241867065,-0.04573514312505722,0.44849833846092224,0.6062333583831787,-0.03891259431838989,0.4187972843647003,0.4951692223548889,-0.011733582243323326,0.433284193277359,0.46137309074401855,-0.04825913906097412,0.4234485626220703,0.5677320957183838,-0.0386112742125988,0.4165453612804413,0.6057373285293579,-0.021510960534214973,0.3754264712333679,0.49869781732559204,-0.014211822301149368,0.39240381121635437,0.47298264503479004,-0.03938481584191322,0.3939845561981201,0.5516319870948792,-0.03142761439085007,0.3911275267601013,0.584875762462616,-0.01766914688050747
